,structure,sequence,number_of_FLS,number_of_contact,number_of_HH_contact,contact_order,energy,hydrophobicity,designability,reversed_structure,number_of_FLS_in_reversed_structure
11513,032303010101223,1111100010100011,0,8.0,5.0,0.390625,-5.0,9,601,033212121010301,1
11514,030100323232121,1111100010100101,1,8.0,7.0,0.46875,-6.9,9,26,030323232110121,1
11515,030100323232121,1111100010100111,1,8.0,7.0,0.46875,-6.9,10,26,030323232110121,1
11516,030300121212123,1111100010101001,1,7.0,6.0,0.4732142857142857,-5.9,9,33,032323232110101,1
11517,030300121212123,1111100010101011,1,7.0,6.0,0.4732142857142857,-5.9,10,33,032323232110101,1
11518,030100323232121,1111100010101101,1,8.0,7.0,0.46875,-6.9,10,26,030323232110121,1
11519,030100323232121,1111100010101111,1,8.0,7.0,0.46875,-6.9,11,26,030323232110121,1
11520,030101221232330,1111100010110001,1,8.0,6.0,0.53125,-5.9,9,55,033232122101030,2
11521,030100323223211,1111100010110011,2,8.0,7.0,0.453125,-6.8,10,2,003233232110121,3
11522,030103322321210,1111100011001001,2,8.0,7.0,0.40625,-6.8,9,10,032321221103010,2
11523,030103322321210,1111100011001011,2,8.0,7.0,0.40625,-6.8,10,10,032321221103010,2
11524,032323001010121,1111100011010010,1,7.0,6.0,0.38392857142857145,-5.9,9,55,030101011232321,1
11525,030101222232300,1111100011010011,1,8.0,7.0,0.5,-6.9,10,21,003232222101030,2
11526,032323001010121,1111100011011010,1,7.0,6.0,0.38392857142857145,-5.9,10,55,030101011232321,1
11527,030101222232300,1111100011011011,1,8.0,7.0,0.5,-6.9,11,21,003232222101030,2
11528,030103322321210,1111100011101001,2,8.0,7.0,0.40625,-6.8,10,10,032321221103010,2
11529,030103322321210,1111100011101011,2,8.0,7.0,0.40625,-6.8,11,10,032321221103010,2
11530,032323001010121,1111100011110010,1,7.0,6.0,0.38392857142857145,-5.9,10,55,030101011232321,1
11531,030101222232300,1111100011110011,1,8.0,7.0,0.5,-6.9,11,21,003232222101030,2
11532,032323001010121,1111100011111010,1,7.0,6.0,0.38392857142857145,-5.9,11,55,030101011232321,1
11533,032323030301112,1111100100000001,0,5.0,4.0,0.4125,-4.0,7,2,033321212101012,1
11534,003232121210000,1111100100000111,1,8.0,6.0,0.5,-5.9,9,17,000032323212100,1
11535,003232121101030,1111100100010010,2,8.0,6.0,0.484375,-5.8,8,50,030101121232300,1
11536,003232121101030,1111100100010011,2,8.0,7.0,0.484375,-6.8,9,50,030101121232300,1
11537,003232121100103,1111100100011001,3,8.0,7.0,0.46875,-6.7,9,8,032332212101033,2
11538,003232121101030,1111100100011010,2,8.0,6.0,0.484375,-5.8,9,50,030101121232300,1
11539,003232121101030,1111100100011011,2,8.0,7.0,0.484375,-6.8,10,50,030101121232300,1
11540,003232121100003,1111100100011101,2,8.0,7.0,0.53125,-6.8,10,5,033332212101033,2
11541,032303232121011,1111100100100111,0,8.0,7.0,0.390625,-7.0,10,63,003010121232123,1
11542,030110303232221,1111100100101101,1,8.0,8.0,0.5,-7.9,10,13,033323212100121,2
11543,030110303232221,1111100100101111,1,8.0,8.0,0.5,-7.9,11,13,033323212100121,2
11544,030101212322330,1111100100110001,1,8.0,7.0,0.546875,-6.9,9,75,033223212101030,2
11545,030101212321233,1111100100110011,0,8.0,7.0,0.390625,-7.0,10,149,003230323212101,1
11546,030101212322330,1111100100110101,1,8.0,8.0,0.546875,-7.9,10,75,033223212101030,2
11547,030101212322330,1111100100110111,1,8.0,8.0,0.546875,-7.9,11,75,033223212101030,2
11548,030101212321233,1111100100111011,0,8.0,7.0,0.390625,-7.0,11,149,003230323212101,1
11549,003232121210000,1111100101000111,1,8.0,7.0,0.5,-6.9,10,17,000032323212100,1
11550,032323001010121,1111100101010010,1,7.0,7.0,0.38392857142857145,-6.9,9,55,030101011232321,1
11551,003232121101030,1111100101010011,2,8.0,8.0,0.484375,-7.8,10,50,030101121232300,1
11552,030303221212110,1111100101010101,1,7.0,7.0,0.5625,-6.9,10,14,033232322101010,2
11553,032323001010121,1111100101010110,1,7.0,7.0,0.38392857142857145,-6.9,10,55,030101011232321,1
11554,003232121101030,1111100101010111,2,8.0,8.0,0.484375,-7.8,11,50,030101121232300,1
11555,003232121100103,1111100101011001,3,8.0,8.0,0.46875,-7.7,10,8,032332212101033,2
11556,003232121100003,1111100101011101,2,8.0,8.0,0.53125,-7.8,11,5,033332212101033,2
11557,030110303232221,1111100101101101,1,8.0,8.0,0.5,-7.9,11,13,033323212100121,2
11558,030101212322330,1111100101110001,1,8.0,7.0,0.546875,-6.9,10,75,033223212101030,2
11559,030101212322330,1111100101110101,1,8.0,8.0,0.546875,-7.9,11,75,033223212101030,2
11560,030101212322330,1111100101110111,1,8.0,8.0,0.546875,-7.9,12,75,033223212101030,2
11561,030101212321233,1111100101111011,0,8.0,8.0,0.390625,-8.0,12,149,003230323212101,1
11562,030101212321233,1111100101111111,0,8.0,8.0,0.390625,-8.0,13,149,003230323212101,1
11563,030101221232330,1111100110010001,1,8.0,7.0,0.53125,-6.9,9,55,033232122101030,2
11564,030101222101030,1111100110010010,1,8.0,6.0,0.34375,-5.9,9,79,030101222101030,1
11565,030101221232330,1111100110010101,1,8.0,8.0,0.53125,-7.9,10,55,033232122101030,2
11566,030101221232330,1111100110010111,1,8.0,8.0,0.53125,-7.9,11,55,033232122101030,2
11567,030101221232330,1111100110011101,1,8.0,8.0,0.53125,-7.9,11,55,033232122101030,2
11568,030101221232330,1111100110011111,1,8.0,8.0,0.53125,-7.9,12,55,033232122101030,2
11569,030110333232121,1111100110100101,2,8.0,8.0,0.46875,-7.8,10,4,030323222100121,2
11570,030110303232221,1111100110101101,1,8.0,8.0,0.5,-7.9,11,13,033323212100121,2
11571,030110303232221,1111100110101111,1,8.0,8.0,0.5,-7.9,12,13,033323212100121,2
11572,030101222123330,1111100111001101,1,8.0,8.0,0.515625,-7.9,11,3,033321222101030,2
11573,030101222232300,1111100111010011,1,8.0,8.0,0.5,-7.9,11,21,003232222101030,2
11574,030101221232330,1111100111010101,1,8.0,8.0,0.53125,-7.9,11,55,033232122101030,2
11575,030101222233301,1111100111011001,2,8.0,8.0,0.5,-7.8,11,6,032221111030323,2
11576,030101222223030,1111100111100101,1,8.0,8.0,0.515625,-7.9,11,10,030322222101030,1
11577,030101222223030,1111100111100111,1,8.0,8.0,0.515625,-7.9,12,10,030322222101030,1
11578,030101222232300,1111100111110011,1,8.0,8.0,0.5,-7.9,12,21,003232222101030,2
11579,030101212321233,1111100111111011,0,8.0,8.0,0.390625,-8.0,13,149,003230323212101,1
11580,030101212321233,1111100111111111,0,8.0,8.0,0.390625,-8.0,14,149,003230323212101,1
11581,030103032321221,1111101000001001,0,8.0,5.0,0.46875,-5.0,8,266,033032321210121,1
11582,030103032321221,1111101000001101,0,8.0,6.0,0.46875,-6.0,9,266,033032321210121,1
11583,030103032321221,1111101000001111,0,8.0,6.0,0.46875,-6.0,10,266,033032321210121,1
11584,030112112332330,1111101000010001,2,8.0,6.0,0.53125,-5.8,8,25,033233211211030,3
11585,032321210101030,1111101000010010,0,7.0,5.0,0.4017857142857143,-5.0,8,436,030101012123230,0
11586,030112112332330,1111101000010101,2,8.0,7.0,0.53125,-6.8,9,25,033233211211030,3
11587,030112112332330,1111101000010111,2,8.0,7.0,0.53125,-6.8,10,25,033233211211030,3
11588,032321210101030,1111101000011010,0,7.0,5.0,0.4017857142857143,-5.0,9,436,030101012123230,0
11589,030103032232121,1111101000100101,1,8.0,7.0,0.453125,-6.9,9,36,030323321210121,1
11590,030103032232121,1111101000100111,1,8.0,7.0,0.453125,-6.9,10,36,030323321210121,1
11591,030103032232121,1111101000101101,1,8.0,7.0,0.453125,-6.9,10,36,030323321210121,1
11592,030103032232121,1111101000101111,1,8.0,7.0,0.453125,-6.9,11,36,030323321210121,1
11593,032321210101030,1111101000110010,0,7.0,5.0,0.4017857142857143,-5.0,9,436,030101012123230,0
11594,030103032222210,1111101000111001,1,8.0,7.0,0.4375,-6.9,10,17,032222210103010,1
11595,032321210101030,1111101000111010,0,7.0,5.0,0.4017857142857143,-5.0,10,436,030101012123230,0
11596,030112123232300,1111101001000001,1,8.0,6.0,0.484375,-5.9,8,129,003232321211030,2
11597,032321210101030,1111101001000010,0,7.0,5.0,0.4017857142857143,-5.0,8,436,030101012123230,0
11598,030103032321221,1111101001001001,0,8.0,7.0,0.46875,-7.0,9,266,033032321210121,1
11599,030103032321221,1111101001001101,0,8.0,8.0,0.46875,-8.0,10,266,033032321210121,1
11600,030103032321221,1111101001001111,0,8.0,8.0,0.46875,-8.0,11,266,033032321210121,1
11601,030112123232300,1111101001010001,1,8.0,7.0,0.484375,-6.9,9,129,003232321211030,2
11602,032321210101030,1111101001010010,0,7.0,7.0,0.4017857142857143,-7.0,9,436,030101012123230,0
11603,030112123232300,1111101001010011,1,8.0,8.0,0.484375,-7.9,10,129,003232321211030,2
11604,030112123233030,1111101001010101,2,8.0,8.0,0.53125,-7.8,10,13,030332321211030,2
11605,032321210101030,1111101001010110,0,7.0,7.0,0.4017857142857143,-7.0,10,436,030101012123230,0
11606,030112123232300,1111101001010111,1,8.0,8.0,0.484375,-7.9,11,129,003232321211030,2
11607,030112123233301,1111101001011001,2,8.0,8.0,0.484375,-7.8,10,13,032221210100323,2
11608,032321210101030,1111101001011010,0,7.0,7.0,0.4017857142857143,-7.0,10,436,030101012123230,0
11609,030103032321221,1111101001011101,0,8.0,8.0,0.46875,-8.0,11,266,033032321210121,1
11610,030103032321221,1111101001011111,0,8.0,8.0,0.46875,-8.0,12,266,033032321210121,1
11611,032321210121003,1111101001100001,0,8.0,6.0,0.34375,-6.0,9,176,033212321210103,1
11612,032321210101030,1111101001100010,0,7.0,5.0,0.4017857142857143,-5.0,9,436,030101012123230,0
11613,032321210110032,1111101001100011,2,8.0,7.0,0.421875,-6.8,10,27,032211210103032,2
11614,030103032232121,1111101001100101,1,8.0,8.0,0.453125,-7.9,10,36,030323321210121,1
11615,030103032232121,1111101001100111,1,8.0,8.0,0.453125,-7.9,11,36,030323321210121,1
11616,030103032321221,1111101001101001,0,8.0,7.0,0.46875,-7.0,10,266,033032321210121,1
11617,032321210110032,1111101001101011,2,8.0,8.0,0.421875,-7.8,11,27,032211210103032,2
11618,030103032321221,1111101001101101,0,8.0,8.0,0.46875,-8.0,11,266,033032321210121,1
11619,030103032321221,1111101001101111,0,8.0,8.0,0.46875,-8.0,12,266,033032321210121,1
11620,032321210101030,1111101001110010,0,7.0,7.0,0.4017857142857143,-7.0,10,436,030101012123230,0
11621,032321210101030,1111101001110110,0,7.0,7.0,0.4017857142857143,-7.0,11,436,030101012123230,0
11622,030103032222210,1111101001111001,1,8.0,8.0,0.4375,-7.9,11,17,032222210103010,1
11623,032321210101030,1111101001111010,0,7.0,7.0,0.4017857142857143,-7.0,11,436,030101012123230,0
11624,030103032321221,1111101001111101,0,8.0,8.0,0.46875,-8.0,12,266,033032321210121,1
11625,030103032321221,1111101001111111,0,8.0,8.0,0.46875,-8.0,13,266,033032321210121,1
11626,032321212101033,1111101010000001,0,7.0,5.0,0.38392857142857145,-5.0,8,223,003232121210103,1
11627,032321212101033,1111101010000011,0,7.0,5.0,0.38392857142857145,-5.0,9,223,003232121210103,1
11628,030103323321121,1111101010000101,2,8.0,7.0,0.453125,-6.8,9,17,030032232210121,3
11629,030103323321121,1111101010000111,2,8.0,7.0,0.453125,-6.8,10,17,030032232210121,3
11630,030103323321121,1111101010001101,2,8.0,7.0,0.453125,-6.8,10,17,030032232210121,3
11631,030012121232330,1111101010010001,1,8.0,7.0,0.546875,-6.9,9,90,033232121210030,2
11632,032321212101033,1111101010010011,0,7.0,7.0,0.38392857142857145,-7.0,10,223,003232121210103,1
11633,030103323212210,1111101010011001,2,8.0,8.0,0.421875,-7.8,10,26,032232121103010,2
11634,030103323212210,1111101010011011,2,8.0,8.0,0.421875,-7.8,11,26,032232121103010,2
11635,003032322121003,1111101010100111,2,8.0,8.0,0.5,-7.8,11,15,033212110103033,2
11636,030301121212230,1111101010101001,2,7.0,7.0,0.41964285714285715,-6.8,10,11,032212121103030,2
11637,030301121212230,1111101010101011,2,7.0,7.0,0.41964285714285715,-6.8,11,11,032212121103030,2
11638,003032322121003,1111101010101111,2,8.0,8.0,0.5,-7.8,12,15,033212110103033,2
11639,030012121232330,1111101010110001,1,8.0,7.0,0.546875,-6.9,10,90,033232121210030,2
11640,032321212101033,1111101010110011,0,7.0,7.0,0.38392857142857145,-7.0,11,223,003232121210103,1
11641,030103323212210,1111101010111001,2,8.0,8.0,0.421875,-7.8,11,26,032232121103010,2
11642,030103323212210,1111101010111011,2,8.0,8.0,0.421875,-7.8,12,26,032232121103010,2
11643,030112123232300,1111101011000001,1,8.0,6.0,0.484375,-5.9,9,129,003232321211030,2
11644,032321210101030,1111101011000010,0,7.0,5.0,0.4017857142857143,-5.0,9,436,030101012123230,0
11645,030103322321210,1111101011001001,2,8.0,8.0,0.40625,-7.8,10,10,032321221103010,2
11646,030103322321210,1111101011001011,2,8.0,8.0,0.40625,-7.8,11,10,032321221103010,2
11647,030103032321221,1111101011001101,0,8.0,8.0,0.46875,-8.0,11,266,033032321210121,1
11648,030103032321221,1111101011001111,0,8.0,8.0,0.46875,-8.0,12,266,033032321210121,1
11649,032321210101030,1111101011010010,0,7.0,7.0,0.4017857142857143,-7.0,10,436,030101012123230,0
11650,030112123232300,1111101011010011,1,8.0,8.0,0.484375,-7.9,11,129,003232321211030,2
11651,032321210101030,1111101011010110,0,7.0,7.0,0.4017857142857143,-7.0,11,436,030101012123230,0
11652,032321210101030,1111101011011010,0,7.0,7.0,0.4017857142857143,-7.0,11,436,030101012123230,0
11653,030103032321221,1111101011011101,0,8.0,8.0,0.46875,-8.0,12,266,033032321210121,1
11654,030103032321221,1111101011011111,0,8.0,8.0,0.46875,-8.0,13,266,033032321210121,1
11655,032321210101030,1111101011100010,0,7.0,5.0,0.4017857142857143,-5.0,10,436,030101012123230,0
11656,030103032232121,1111101011100101,1,8.0,8.0,0.453125,-7.9,11,36,030323321210121,1
11657,030103032232121,1111101011100111,1,8.0,8.0,0.453125,-7.9,12,36,030323321210121,1
11658,030103322321210,1111101011101001,2,8.0,8.0,0.40625,-7.8,11,10,032321221103010,2
11659,030103032321221,1111101011101101,0,8.0,8.0,0.46875,-8.0,12,266,033032321210121,1
11660,030103032321221,1111101011101111,0,8.0,8.0,0.46875,-8.0,13,266,033032321210121,1
11661,032321210101030,1111101011110010,0,7.0,7.0,0.4017857142857143,-7.0,11,436,030101012123230,0
11662,032321210101030,1111101011110110,0,7.0,7.0,0.4017857142857143,-7.0,12,436,030101012123230,0
11663,030103032222210,1111101011111001,1,8.0,8.0,0.4375,-7.9,12,17,032222210103010,1
11664,032321210101030,1111101011111010,0,7.0,7.0,0.4017857142857143,-7.0,12,436,030101012123230,0
11665,032321232121000,1111101100000011,0,8.0,5.0,0.359375,-5.0,9,105,000323212321210,1
11666,003232121210000,1111101100000111,1,8.0,6.0,0.5,-5.9,10,17,000032323212100,1
11667,032321232110103,1111101100001001,1,8.0,6.0,0.34375,-5.9,9,129,032322101210103,1
11668,003232121101030,1111101100010011,2,8.0,7.0,0.484375,-6.8,10,50,030101121232300,1
11669,030112222303030,1111101100010101,2,8.0,7.0,0.515625,-6.8,10,8,030303222211030,2
11670,032321121010032,1111101100100011,2,8.0,7.0,0.40625,-6.8,10,21,032212101103032,2
11671,030112212323030,1111101100100101,2,8.0,8.0,0.484375,-7.8,10,26,030323212211030,2
11672,030112212323030,1111101100100111,2,8.0,8.0,0.484375,-7.8,11,26,030323212211030,2
11673,032321121010032,1111101100101011,2,8.0,8.0,0.40625,-7.8,11,21,032212101103032,2
11674,030110303232221,1111101100101101,1,8.0,8.0,0.5,-7.9,11,13,033323212100121,2
11675,032321121001030,1111101100110010,2,7.0,7.0,0.38392857142857145,-6.8,10,14,030100121123230,2
11676,030103332123211,1111101100110011,1,9.0,8.0,0.4097222222222222,-7.9,11,42,003230322210121,2
11677,030101212322330,1111101100110101,1,8.0,8.0,0.546875,-7.9,11,75,033223212101030,2
11678,030103332122210,1111101100111001,2,8.0,8.0,0.4375,-7.8,11,1,032223211103010,2
11679,030103332123211,1111101100111011,1,9.0,8.0,0.4097222222222222,-7.9,12,42,003230322210121,2
11680,030112123232300,1111101101000001,1,8.0,6.0,0.484375,-5.9,9,129,003232321211030,2
11681,003232121210000,1111101101000111,1,8.0,7.0,0.5,-6.9,11,17,000032323212100,1
11682,030112223230301,1111101101001001,2,8.0,8.0,0.453125,-7.8,10,17,032321211100323,2
11683,030103032321221,1111101101001101,0,8.0,8.0,0.46875,-8.0,11,266,033032321210121,1
11684,030103032321221,1111101101001111,0,8.0,8.0,0.46875,-8.0,12,266,033032321210121,1
11685,030112123232300,1111101101010001,1,8.0,7.0,0.484375,-6.9,10,129,003232321211030,2
11686,032321210101030,1111101101010010,0,7.0,7.0,0.4017857142857143,-7.0,10,436,030101012123230,0
11687,030112123232300,1111101101010011,1,8.0,8.0,0.484375,-7.9,11,129,003232321211030,2
11688,030112123233030,1111101101010101,2,8.0,8.0,0.53125,-7.8,11,13,030332321211030,2
11689,030112123232300,1111101101010111,1,8.0,8.0,0.484375,-7.9,12,129,003232321211030,2
11690,032321210101030,1111101101011010,0,7.0,7.0,0.4017857142857143,-7.0,11,436,030101012123230,0
11691,030103032321221,1111101101011101,0,8.0,8.0,0.46875,-8.0,12,266,033032321210121,1
11692,030103032321221,1111101101011111,0,8.0,8.0,0.46875,-8.0,13,266,033032321210121,1
11693,032321110003332,1111101101100001,2,9.0,7.0,0.5347222222222222,-6.8,10,7,033322211103032,3
11694,030103032232121,1111101101100101,1,8.0,8.0,0.453125,-7.9,11,36,030323321210121,1
11695,030103032232121,1111101101100111,1,8.0,8.0,0.453125,-7.9,12,36,030323321210121,1
11696,032321110003332,1111101101101101,2,9.0,9.0,0.5347222222222222,-8.8,12,7,033322211103032,3
11697,032321110003332,1111101101101111,2,9.0,9.0,0.5347222222222222,-8.8,13,7,033322211103032,3
11698,032321210101030,1111101101110010,0,7.0,7.0,0.4017857142857143,-7.0,11,436,030101012123230,0
11699,030103332123211,1111101101111011,1,9.0,9.0,0.4097222222222222,-8.9,13,42,003230322210121,2
11700,032321110003332,1111101101111101,2,9.0,9.0,0.5347222222222222,-8.8,13,7,033322211103032,3
11701,030103332123211,1111101101111111,1,9.0,9.0,0.4097222222222222,-8.9,14,42,003230322210121,2
11702,032321212101033,1111101110000001,0,7.0,5.0,0.38392857142857145,-5.0,9,223,003232121210103,1
11703,032321111103032,1111101110001011,1,8.0,7.0,0.421875,-6.9,11,57,032321111103032,1
11704,032321111103032,1111101110001111,1,8.0,7.0,0.421875,-6.9,12,57,032321111103032,1
11705,032321212101033,1111101110010011,0,7.0,7.0,0.38392857142857145,-7.0,11,223,003232121210103,1
11706,030103323212210,1111101110011001,2,8.0,8.0,0.421875,-7.8,11,26,032232121103010,2
11707,032321111010332,1111101110100011,1,8.0,7.0,0.4375,-6.9,11,50,033212111103032,2
11708,032321111010332,1111101110100111,1,8.0,8.0,0.4375,-7.9,12,50,033212111103032,2
11709,032321121010032,1111101110101011,2,8.0,8.0,0.40625,-7.8,12,21,032212101103032,2
11710,030110303232221,1111101110101101,1,8.0,8.0,0.5,-7.9,12,13,033323212100121,2
11711,032321121001030,1111101110110010,2,7.0,7.0,0.38392857142857145,-6.8,11,14,030100121123230,2
11712,030103332123211,1111101110110011,1,9.0,8.0,0.4097222222222222,-7.9,12,42,003230322210121,2
11713,030103332123211,1111101110111011,1,9.0,8.0,0.4097222222222222,-7.9,13,42,003230322210121,2
11714,030103032321221,1111101111001101,0,8.0,8.0,0.46875,-8.0,12,266,033032321210121,1
11715,030103032321221,1111101111001111,0,8.0,8.0,0.46875,-8.0,13,266,033032321210121,1
11716,032321210101030,1111101111010010,0,7.0,7.0,0.4017857142857143,-7.0,11,436,030101012123230,0
11717,032321210101030,1111101111011010,0,7.0,7.0,0.4017857142857143,-7.0,12,436,030101012123230,0
11718,030103032321221,1111101111011101,0,8.0,8.0,0.46875,-8.0,13,266,033032321210121,1
11719,032321111010332,1111101111100011,1,8.0,7.0,0.4375,-6.9,12,50,033212111103032,2
11720,032321210101030,1111101111110010,0,7.0,7.0,0.4017857142857143,-7.0,12,436,030101012123230,0
11721,003332112332111,1111101111110111,3,9.0,9.0,0.3819444444444444,-8.7,14,2,000322300322211,3
11722,030103332123211,1111101111111011,1,9.0,9.0,0.4097222222222222,-8.9,14,42,003230322210121,2
11723,030103332123211,1111101111111111,1,9.0,9.0,0.4097222222222222,-8.9,15,42,003230322210121,2
11724,032303232121011,1111110000000111,0,8.0,5.0,0.390625,-5.0,9,63,003010121232123,1
11725,032303232111110,1111110000010001,0,8.0,4.0,0.4375,-4.0,8,76,033333212101210,1
11726,032303232111110,1111110000010101,0,8.0,5.0,0.4375,-5.0,9,76,033333212101210,1
11727,032303232111110,1111110000011101,0,8.0,6.0,0.4375,-6.0,10,76,033333212101210,1
11728,032303232111110,1111110000011111,0,8.0,6.0,0.4375,-6.0,11,76,033333212101210,1
11729,030101033232221,1111110000100001,1,8.0,5.0,0.515625,-4.9,8,3,033323221010121,2
11730,032303301101123,1111110000100011,3,8.0,6.0,0.375,-5.7,9,18,032212210010301,2
11731,032303301101123,1111110000101011,3,8.0,7.0,0.375,-6.7,10,18,032212210010301,2
11732,030101033232221,1111110000101101,1,8.0,7.0,0.515625,-6.9,10,3,033323221010121,2
11733,030101033232221,1111110000101111,1,8.0,7.0,0.515625,-6.9,11,3,033323221010121,2
11734,032303001210121,1111110000110010,1,8.0,6.0,0.328125,-5.9,9,152,030103011212321,1
